date,volume,open,high,low,close,adj close
2023-12-28,16600,57.0,57.56499862670898,56.32500076293945,56.7400016784668,56.7400016784668
2023-12-27,8800,58.0,58.0,57.79999923706055,57.880001068115234,57.880001068115234
2023-12-26,11200,56.650001525878906,58.0,56.5099983215332,57.5,57.5
2023-12-22,21000,56.25,57.0,56.0099983215332,56.900001525878906,56.900001525878906
2023-12-21,29600,55.5,56.13999938964844,55.29999923706055,56.13999938964844,56.13999938964844
2023-12-20,29100,56.9900016784668,57.89899826049805,54.29999923706055,55.61000061035156,55.61000061035156
2023-12-19,11000,54.77000045776367,56.5,54.77000045776367,56.400001525878906,56.400001525878906
2023-12-18,12600,55.97999954223633,55.97999954223633,54.70000076293945,54.70000076293945,54.70000076293945
2023-12-15,70400,55.0,56.4900016784668,54.36000061035156,56.060001373291016,56.060001373291016
2023-12-14,16000,55.0,55.0,54.34000015258789,54.77000045776367,54.77000045776367
2023-12-13,28900,53.060001373291016,55.0,52.27299880981445,55.0,55.0
2023-12-12,8500,52.95000076293945,53.470001220703125,52.95000076293945,53.20000076293945,53.20000076293945
2023-12-11,17700,52.790000915527344,53.43999862670898,52.77000045776367,53.43000030517578,53.43000030517578
2023-12-08,6100,53.18999862670898,53.560001373291016,52.86000061035156,53.0099983215332,53.0099983215332
2023-12-07,4600,52.0,52.9900016784668,52.0,52.9900016784668,52.9900016784668
2023-12-06,10000,52.86000061035156,53.68999862670898,52.2599983215332,52.2599983215332,52.2599983215332
2023-12-05,15700,52.79999923706055,53.43899917602539,51.89500045776367,53.040000915527344,53.040000915527344
2023-12-04,9000,52.79999923706055,53.54999923706055,52.79999923706055,53.54999923706055,53.54999923706055
2023-12-01,21600,51.275001525878906,52.78499984741211,50.89899826049805,52.66999816894531,52.66999816894531
2023-11-30,8100,51.11000061035156,51.38999938964844,50.709999084472656,50.77999877929688,50.70000076293945
2023-11-29,8000,50.88999938964844,51.20000076293945,50.88999938964844,51.0,50.919654846191406
2023-11-28,5700,50.5,50.79999923706055,50.02999877929688,50.02999877929688,49.95117950439453
2023-11-27,15300,49.11000061035156,51.18999862670898,49.11000061035156,50.310001373291016,50.230743408203125
2023-11-24,5900,51.119998931884766,51.18000030517578,50.9900016784668,51.18000030517578,51.099369049072266
2023-11-22,8100,50.400001525878906,51.25,50.400001525878906,50.88999938964844,50.8098258972168
2023-11-21,4500,51.4900016784668,51.4900016784668,49.93999862670898,50.04999923706055,49.97114944458008
2023-11-20,7900,50.68000030517578,51.43000030517578,50.26499938964844,51.41999816894531,51.3389892578125
2023-11-17,8500,50.95000076293945,50.95000076293945,50.43000030517578,50.75,50.670047760009766
2023-11-16,10200,50.56999969482422,50.70000076293945,49.900001525878906,50.45000076293945,50.37052154541016
2023-11-15,16900,51.709999084472656,51.89699935913086,50.310001373291016,50.310001373291016,50.230743408203125
2023-11-14,25800,49.18999862670898,51.9900016784668,49.18999862670898,51.81999969482422,51.73836135864258
2023-11-13,5600,49.22999954223633,49.75,48.77000045776367,48.81999969482422,48.74308776855469
2023-11-10,9600,48.88999938964844,49.41999816894531,48.70000076293945,49.0,48.92280578613281
2023-11-09,7100,47.0099983215332,48.86000061035156,47.0099983215332,48.54999923706055,48.473514556884766
2023-11-08,10000,48.93000030517578,48.93000030517578,48.04999923706055,48.34000015258789,48.26384353637695
2023-11-07,12200,48.34799957275391,48.90999984741211,48.34799957275391,48.79999923706055,48.72311782836914
2023-11-06,17700,47.77000045776367,49.435001373291016,47.66999816894531,48.5,48.42359161376953
2023-11-03,8200,46.720001220703125,48.34999847412109,46.720001220703125,47.90999984741211,47.83452224731445
2023-11-02,5900,45.84000015258789,46.150001525878906,45.84000015258789,46.150001525878906,46.07729721069336
2023-11-01,17600,46.400001525878906,46.68999862670898,45.5,45.59999847412109,45.52816009521485
2023-10-31,9500,45.45000076293945,46.47999954223633,45.45000076293945,46.47999954223633,46.40677261352539
2023-10-30,22300,46.13999938964844,46.59999847412109,45.900001525878906,46.27999877929688,46.20708847045898
2023-10-27,4700,46.06999969482422,46.54999923706055,45.27000045776367,45.900001525878906,45.82769012451172
2023-10-26,5000,46.380001068115234,46.380001068115234,45.59999847412109,46.34999847412109,46.2769775390625
2023-10-25,3200,46.13999938964844,46.13999938964844,45.709999084472656,45.709999084472656,45.63798522949219
2023-10-24,10000,47.09999847412109,47.68999862670898,46.5,46.5,46.42674255371094
2023-10-23,13800,46.09999847412109,47.47999954223633,46.09999847412109,46.900001525878906,46.826114654541016
2023-10-20,10100,46.88999938964844,46.93999862670898,46.290000915527344,46.290000915527344,46.21707534790039
2023-10-19,5600,47.040000915527344,47.36000061035156,46.63999938964844,46.63999938964844,46.56652069091797
2023-10-18,10900,47.20000076293945,47.43000030517578,47.04999923706055,47.04999923706055,46.97587585449219
2023-10-17,13700,47.7400016784668,48.70000076293945,47.18999862670898,47.18999862670898,47.11565399169922
2023-10-16,6700,47.11000061035156,48.2400016784668,47.11000061035156,47.59000015258789,47.5150260925293
2023-10-13,19600,48.310001373291016,48.75,46.560001373291016,46.56999969482422,46.49663162231445
2023-10-12,9400,48.37200164794922,48.40499877929688,47.650001525878906,48.11000061035156,48.03420639038086
2023-10-11,5600,47.56999969482422,48.0099983215332,47.400001525878906,47.709999084472656,47.63483810424805
2023-10-10,11800,47.38999938964844,48.900001525878906,47.08000183105469,47.08000183105469,47.00583267211914
2023-10-09,5700,45.95000076293945,47.5,45.95000076293945,47.0,46.92595672607422
2023-10-06,12700,45.0,46.54999923706055,45.0,46.54999923706055,46.47666549682617
2023-10-05,13800,45.47999954223633,45.47999954223633,45.0,45.27999877929688,45.20866394042969
2023-10-04,14600,45.41999816894531,45.58100128173828,44.744998931884766,45.11000061035156,45.03893280029297
2023-10-03,2700,45.31499862670898,45.59999847412109,44.97999954223633,45.34999847412109,45.2785530090332
2023-10-02,3700,46.4900016784668,46.4900016784668,45.400001525878906,45.400001525878906,45.3284797668457
2023-09-29,2800,45.369998931884766,45.959999084472656,45.369998931884766,45.959999084472656,45.88759231567383
2023-09-28,8000,45.50600051879883,46.86000061035156,45.50600051879883,46.70000076293945,46.62643051147461
2023-09-27,3600,46.29999923706055,46.650001525878906,45.94100189208984,46.25,46.1771354675293
2023-09-26,4500,45.459999084472656,46.43999862670898,45.459999084472656,45.900001525878906,45.82769012451172
2023-09-25,6900,45.2400016784668,45.75,45.0,45.75,45.67792510986328
2023-09-22,7800,45.400001525878906,45.85499954223633,44.41999816894531,45.45000076293945,45.37839889526367
2023-09-21,5200,45.880001068115234,46.07500076293945,45.33000183105469,45.400001525878906,45.3284797668457
2023-09-20,3800,46.58000183105469,47.08000183105469,45.84999847412109,45.84999847412109,45.77776718139648
2023-09-19,4200,47.20000076293945,47.20000076293945,46.5,46.5,46.42674255371094
2023-09-18,2400,47.4900016784668,47.75,47.150001525878906,47.150001525878906,47.075721740722656
2023-09-15,17000,48.0,48.0,47.09999847412109,47.86000061035156,47.78460311889648
2023-09-14,4000,47.900001525878906,48.0,47.59999847412109,48.0,47.92438125610352
2023-09-13,7400,47.4900016784668,48.45000076293945,47.18999862670898,47.18999862670898,47.11565399169922
2023-09-12,3800,47.20000076293945,47.5,46.84999847412109,47.5,47.42516708374024
2023-09-11,2900,47.5099983215332,47.59000015258789,46.54999923706055,46.54999923706055,46.47666549682617
2023-09-08,3100,46.59999847412109,47.20000076293945,46.59999847412109,47.20000076293945,47.12564086914063
2023-09-07,19200,46.0,47.150001525878906,46.0,46.77000045776367,46.61644744873047
2023-09-06,5400,47.72499847412109,47.72499847412109,46.36000061035156,46.36000061035156,46.207794189453125
2023-09-05,6300,47.97999954223633,47.97999954223633,47.0,47.119998931884766,46.965293884277344
2023-09-01,6200,47.59000015258789,48.20000076293945,47.16999816894531,48.20000076293945,48.041751861572266
2023-08-31,10500,48.65999984741211,48.65999984741211,47.27999877929688,47.27999877929688,47.1247673034668
2023-08-30,1500,48.36000061035156,48.36000061035156,48.36000061035156,48.36000061035156,48.20122528076172
2023-08-29,2400,48.38999938964844,48.94499969482422,48.38999938964844,48.720001220703125,48.56004333496094
2023-08-28,3200,48.43000030517578,48.43000030517578,48.08000183105469,48.08000183105469,47.92214584350586
2023-08-25,4700,48.209999084472656,48.970001220703125,48.0099983215332,48.400001525878906,48.24109649658203
2023-08-24,3500,48.459999084472656,48.459999084472656,48.0,48.0,47.8424072265625
2023-08-23,3800,48.4900016784668,48.52999877929688,48.209999084472656,48.209999084472656,48.05171585083008
2023-08-22,4300,48.650001525878906,48.650001525878906,48.33000183105469,48.33000183105469,48.17132568359375
2023-08-21,6100,48.970001220703125,49.369998931884766,48.54999923706055,48.54999923706055,48.390602111816406
2023-08-18,3600,48.970001220703125,48.970001220703125,48.369998931884766,48.369998931884766,48.21118927001953
2023-08-17,3800,49.5,49.5,49.02000045776367,49.02000045776367,48.85905838012695
2023-08-16,2900,49.7400016784668,49.74300003051758,49.119998931884766,49.119998931884766,48.9587287902832
