date,volume,open,high,low,close,adj close
2023-12-28,43400,9.579999923706056,9.760000228881836,9.343999862670898,9.359999656677246,9.359999656677246
2023-12-27,92300,9.75,9.75,9.390000343322754,9.65999984741211,9.65999984741211
2023-12-26,82700,9.56999969482422,9.739999771118164,9.390000343322754,9.68000030517578,9.68000030517578
2023-12-22,89100,9.880000114440918,9.960000038146973,9.579999923706056,9.59000015258789,9.59000015258789
2023-12-21,244800,9.75,10.25,9.550000190734863,9.81999969482422,9.81999969482422
2023-12-20,161000,9.25,9.75,9.210000038146973,9.550000190734863,9.550000190734863
2023-12-19,110500,8.800000190734863,9.420000076293944,8.675000190734863,9.359999656677246,9.359999656677246
2023-12-18,84000,8.710000038146973,8.989999771118164,8.510000228881836,8.729999542236328,8.729999542236328
2023-12-15,237300,8.59000015258789,8.65999984741211,8.100000381469727,8.649999618530273,8.649999618530273
2023-12-14,166500,8.119999885559082,8.569999694824219,7.949999809265137,8.539999961853027,8.539999961853027
2023-12-13,241300,8.350000381469727,8.350000381469727,7.75,7.989999771118164,7.989999771118164
2023-12-12,101900,8.779999732971191,8.850000381469727,8.399999618530273,8.449999809265137,8.449999809265137
2023-12-11,105500,8.550000190734863,8.902999877929688,8.479999542236328,8.829999923706055,8.829999923706055
2023-12-08,119000,8.539999961853027,8.710000038146973,8.319999694824219,8.520000457763672,8.520000457763672
2023-12-07,169600,8.229999542236328,8.680000305175781,7.889999866485596,8.520000457763672,8.520000457763672
2023-12-06,227700,7.309999942779541,8.359999656677246,7.309999942779541,8.34000015258789,8.34000015258789
2023-12-05,984600,6.690000057220459,7.550000190734863,6.599999904632568,7.289999961853027,7.289999961853027
2023-12-04,218400,6.599999904632568,6.945000171661377,6.570000171661377,6.650000095367432,6.650000095367432
2023-12-01,235200,7.070000171661377,7.159999847412109,6.349999904632568,6.699999809265137,6.699999809265137
2023-11-30,85000,7.059999942779541,7.269999980926514,6.880000114440918,7.059999942779541,7.059999942779541
2023-11-29,92900,7.110000133514404,7.445000171661377,6.980000019073486,7.050000190734863,7.050000190734863
2023-11-28,104300,6.849999904632568,7.159999847412109,6.699999809265137,7.03000020980835,7.03000020980835
2023-11-27,89400,6.699999809265137,7.050000190734863,6.599999904632568,6.789999961853027,6.789999961853027
2023-11-24,96800,6.864999771118164,7.190000057220459,6.639999866485596,6.699999809265137,6.699999809265137
2023-11-22,61200,6.900000095367432,7.099999904632568,6.78000020980835,6.840000152587891,6.840000152587891
2023-11-21,65900,6.993000030517578,7.177999973297119,6.829999923706055,6.900000095367432,6.900000095367432
2023-11-20,45800,6.880000114440918,7.159999847412109,6.880000114440918,7.010000228881836,7.010000228881836
2023-11-17,87000,6.880000114440918,7.320000171661377,6.880000114440918,6.920000076293945,6.920000076293945
2023-11-16,60000,6.974999904632568,7.019999980926514,6.71999979019165,6.789999961853027,6.789999961853027
2023-11-15,85400,6.949999809265137,7.429999828338623,6.949999809265137,7.0,7.0
2023-11-14,92100,6.840000152587891,7.130000114440918,6.800000190734863,6.980000019073486,6.980000019073486
2023-11-13,48000,6.519999980926514,6.659999847412109,6.375,6.519999980926514,6.519999980926514
2023-11-10,39800,6.5,6.795000076293945,6.460000038146973,6.619999885559082,6.619999885559082
2023-11-09,71400,6.579999923706055,6.909999847412109,6.429999828338623,6.5,6.5
2023-11-08,50100,6.614999771118164,6.650000095367432,6.519999980926514,6.570000171661377,6.570000171661377
2023-11-07,59400,6.590000152587891,6.75,6.590000152587891,6.679999828338623,6.679999828338623
2023-11-06,98100,6.659999847412109,6.743000030517578,6.389999866485596,6.539999961853027,6.539999961853027
2023-11-03,183000,6.889999866485596,7.190000057220459,6.519999980926514,6.690000057220459,6.690000057220459
2023-11-02,176200,6.110000133514404,6.789000034332275,6.110000133514404,6.639999866485596,6.639999866485596
2023-11-01,89600,6.21999979019165,6.335000038146973,6.072000026702881,6.110000133514404,6.110000133514404
2023-10-31,135900,6.320000171661377,6.480000019073486,6.090000152587891,6.28000020980835,6.28000020980835
2023-10-30,230400,6.360000133514404,6.53000020980835,5.980000019073486,6.269999980926514,6.269999980926514
2023-10-27,57300,6.409999847412109,6.639999866485596,6.239999771118164,6.300000190734863,6.300000190734863
2023-10-26,89700,6.159999847412109,6.590000152587891,6.159999847412109,6.460000038146973,6.460000038146973
2023-10-25,156600,6.690000057220459,6.889999866485596,6.090000152587891,6.199999809265137,6.199999809265137
2023-10-24,33800,6.739999771118164,6.880000114440918,6.670000076293945,6.820000171661377,6.820000171661377
2023-10-23,102800,7.019999980926514,7.019999980926514,6.539999961853027,6.610000133514404,6.610000133514404
2023-10-20,56900,6.980000019073486,7.179999828338623,6.880000114440918,7.119999885559082,7.119999885559082
2023-10-19,87400,7.309999942779541,7.309999942779541,6.840000152587891,6.940000057220459,6.940000057220459
2023-10-18,112800,7.510000228881836,7.864999771118164,7.329999923706055,7.409999847412109,7.409999847412109
2023-10-17,76300,7.190000057220459,7.71999979019165,7.190000057220459,7.550000190734863,7.550000190734863
2023-10-16,55700,6.840000152587891,7.25,6.828000068664551,7.199999809265137,7.199999809265137
2023-10-13,69800,6.929999828338623,6.929999828338623,6.739999771118164,6.829999923706055,6.829999923706055
2023-10-12,47000,7.099999904632568,7.179999828338623,6.800000190734863,6.869999885559082,6.869999885559082
2023-10-11,31300,7.21999979019165,7.349999904632568,6.989999771118164,7.110000133514404,7.110000133514404
2023-10-10,47600,6.840000152587891,7.320000171661377,6.840000152587891,7.210000038146973,7.210000038146973
2023-10-09,54800,6.869999885559082,6.869999885559082,6.71999979019165,6.789999961853027,6.789999961853027
2023-10-06,55000,7.03000020980835,7.179999828338623,6.869999885559082,6.929999828338623,6.929999828338623
2023-10-05,58800,7.25,7.385000228881836,7.065000057220459,7.099999904632568,7.099999904632568
2023-10-04,43600,7.480000019073486,7.480000019073486,7.329999923706055,7.340000152587891,7.340000152587891
2023-10-03,62400,7.420000076293945,7.590000152587891,7.260000228881836,7.5,7.5
2023-10-02,66100,7.619999885559082,7.619999885559082,7.263000011444092,7.46999979019165,7.46999979019165
2023-09-29,63800,7.53000020980835,7.650000095367432,7.440000057220459,7.46999979019165,7.46999979019165
2023-09-28,54700,7.489999771118164,7.605000019073486,7.260000228881836,7.420000076293945,7.420000076293945
2023-09-27,75700,7.46999979019165,7.701000213623047,7.445000171661377,7.53000020980835,7.53000020980835
2023-09-26,60100,7.480000019073486,7.690000057220459,7.210000038146973,7.460000038146973,7.460000038146973
2023-09-25,109300,7.090000152587891,7.579999923706055,7.039000034332275,7.550000190734863,7.550000190734863
2023-09-22,90900,7.139999866485596,7.489999771118164,7.139999866485596,7.190000057220459,7.190000057220459
2023-09-21,96500,6.980000019073486,7.320000171661377,6.949999809265137,7.130000114440918,7.130000114440918
2023-09-20,87900,7.039999961853027,7.400000095367432,6.960000038146973,7.050000190734863,7.050000190734863
2023-09-19,127100,7.039999961853027,7.21999979019165,6.900000095367432,6.940000057220459,6.940000057220459
2023-09-18,90000,7.110000133514404,7.260000228881836,6.71999979019165,6.909999847412109,6.909999847412109
2023-09-15,170900,6.989999771118164,7.590000152587891,6.989999771118164,7.130000114440918,7.130000114440918
2023-09-14,134500,6.96999979019165,7.186999797821045,6.800000190734863,6.909999847412109,6.909999847412109
2023-09-13,87200,7.059999942779541,7.110000133514404,6.789999961853027,6.920000076293945,6.920000076293945
